Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
548.41710401284,0,559.6534115680962,0,0,0,0,0,0,0,0,0,0,21.2994,106.93,85.6304,0.0,0.0,0,0.839349845252125,0,0,0,0,21.2994,0.0,21.2994,0.0,0,0,0,0
364.85970421687847,0,489.1767043888525,0,0,0,0,0,0,0,0,0,0,12.1654,165.299,153.133,0.0,0.0,0,0.839349845252125,0,0,0,0,12.1654,0.0,12.1654,0.0,0,0,0,0
564.0232295281306,0,501.8835677902738,0,0,0,0,0,0,0,0,0,0,2.69519,181.002,178.307,0.0,0.0,0,0.839349845252125,0,0,0,0,2.69519,0.0,2.69519,0.0,0,0,0,0
617.6058085208638,0,519.1160854724734,0,0,0,0,0,0,0,0,0,0,0.0,217.124,190.208,0.0,26.9158,0,0.746011318044276,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
740.8589750454641,0,499.1439115688992,0,0,0,0,0,0,0,0,0,0,0.0,276.776,190.208,0.0,86.5671,0,0.445808658320308,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
944.3976496783148,0,433.99716180475633,0,0,0,0,0,0,0,0,0,0,0.0,219.621,190.208,0.0,29.4128,0,0.343808194816316,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
749.3792384863501,0,546.4280333589388,0,0,0,0,0,0,0,0,0,0,0.0,217.661,190.208,0.0,27.4522,0,0.248608748391296,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
742.6890736036913,0,441.52299206074423,0,0,0,0,0,0,0,0,0,0,0.0,204.225,190.208,0.0,14.017,0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
696.8463506154793,0,594.9448603810399,0,0,0,0,0,0,0,0,0,0,0.0,185.799,185.799,4.40957,0.0,0,0.21374042790294,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
633.9723439398269,0,611.4116274888346,0,0,0,0,0,0,0,0,0,0,0.0,150.369,150.369,39.8394,0.0,0,0.337884548058954,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
513.0807093502281,0,655.554980445417,0,0,0,0,0,0,0,0,0,0,0.0,122.989,122.989,67.2192,0.0,0,0.547342330570389,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
419.65677226556323,0,850.5094893598871,0,0,0,0,0,0,0,0,0,0,0.0,101.72,101.72,88.4888,0.0,0,0.823081183874663,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
347.081902107774,0,637.9576419667507,0,0,0,0,0,0,0,0,0,0,0.0,100.356,100.356,56.7762,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
342.42931325257535,0,637.7825518853737,0,0,0,0,0,0,0,0,0,0,0.0,99.7674,99.7674,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
340.42048212731186,0,867.7979708083113,0,0,0,0,0,0,0,0,0,0,0.0,103.126,103.126,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
351.88064757673874,0,930.1058111545414,0,0,0,0,0,0,0,0,0,0,0.0,112.316,112.316,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
383.23928411409725,0,878.9475716572874,0,0,0,0,0,0,0,0,0,0,0.0,237.833,190.208,0.0,47.6247,0,0.834846295830601,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
811.5205366726572,0,912.494198724432,0,0,0,0,0,0,0,0,0,0,0.0,190.476,190.208,0.0,0.267248,0,0.833919287847484,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
649.9303150618674,0,839.6261635640236,0,0,0,0,0,0,0,0,0,0,6.01147,224.975,190.208,0.0,28.755,0,0.734200184415418,0,0,0,0,6.01147,0.0,6.01147,0.0,0,0,0,0
767.6466228735081,0,704.4776082118454,0,0,0,0,0,0,0,0,0,0,15.7837,164.524,164.524,22.0727,0.0,0,0.852163593898184,0,0,0,0,15.7837,15.7837,0.0,0.0,0,0,0,0
561.3786362071463,0,973.7619154726298,0,0,0,0,0,0,0,0,0,0,22.6783,165.213,142.535,0.0,0.0,0,0.852163593898184,0,0,0,0,22.6783,0.0,22.6783,0.0,0,0,0,0
563.7311204790351,0,906.0262653531014,0,0,0,0,0,0,0,0,0,0,26.6157,165.091,138.475,0.0,0.0,0,0.852163593898184,0,0,0,0,26.6157,0.0,26.6157,0.0,0,0,0,0
563.3139629868562,0,824.4617994852222,0,0,0,0,0,0,0,0,0,0,28.308,163.29,134.982,0.0,0.0,0,0.852163593898184,0,0,0,0,28.308,0.0,28.308,0.0,0,0,0,0
557.1682512281054,0,875.3501333464758,0,0,0,0,0,0,0,0,0,0,25.7496,160.895,135.146,0.0,0.0,0,0.852163593898184,0,0,0,0,25.7496,0.0,25.7496,0.0,0,0,0,0
548.9974240237483,0,900.6421253453107,0,0,0,0,0,0,0,0,0,0,12.5756,159.734,147.158,0.0,0.0,0,0.852163593898184,0,0,0,0,12.5756,0.0,12.5756,0.0,0,0,0,0
545.0355625618635,0,846.5950144954822,0,0,0,0,0,0,0,0,0,0,11.3278,165.417,154.09,0.0,0.0,0,0.852163593898184,0,0,0,0,11.3278,0.0,11.3278,0.0,0,0,0,0
564.4280068925731,0,848.018235012183,0,0,0,0,0,0,0,0,0,0,2.0798,177.142,175.062,0.0,0.0,0,0.852163593898184,0,0,0,0,2.0798,0.0,2.0798,0.0,0,0,0,0
604.43296593105,0,850.4367771246339,0,0,0,0,0,0,0,0,0,0,0.0,221.327,190.208,0.0,31.1185,0,0.744249345423884,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
755.1991467529059,0,836.4599523939103,0,0,0,0,0,0,0,0,0,0,0.0,220.685,190.208,0.0,30.4762,0,0.638560573561535,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
753.007462423162,0,818.360502511693,0,0,0,0,0,0,0,0,0,0,0.0,219.717,190.208,0.0,29.5082,0,0.536231383822396,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
749.7045846017865,0,693.4052933906897,0,0,0,0,0,0,0,0,0,0,0.0,273.119,190.208,0.0,82.9105,0,0.248710324797957,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
931.9206974481086,0,712.1181605143563,0,0,0,0,0,0,0,0,0,0,0.0,204.255,190.208,0.0,14.0462,0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
696.9462062848129,0,713.6818290835726,0,0,0,0,0,0,0,0,0,0,0.0,185.851,185.851,4.35728,0.0,0,0.213577708416542,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
634.1507710271129,0,795.5902175676465,0,0,0,0,0,0,0,0,0,0,0.0,117.679,117.679,72.5299,0.0,0,0.439585870688961,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
401.53618011207436,0,835.4314194653366,0,0,0,0,0,0,0,0,0,0,0.0,104.596,104.596,85.6125,0.0,0,0.706360359560756,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
356.8962189485084,0,1028.5653249778006,0,0,0,0,0,0,0,0,0,0,0.0,101.794,101.794,88.4144,0.0,0,0.981865817238075,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
347.3359929364969,0,825.7358733627734,0,0,0,0,0,0,0,0,0,0,0.0,100.465,100.465,5.81919,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
342.8018289665024,0,911.2274148907378,0,0,0,0,0,0,0,0,0,0,0.0,99.8252,99.8252,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
340.61788032984265,0,996.1993238127964,0,0,0,0,0,0,0,0,0,0,0.0,103.175,103.175,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
352.0466303716779,0,1048.8224298055075,0,0,0,0,0,0,0,0,0,0,0.0,164.011,164.011,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
559.6293694594546,0,976.8842215847224,0,0,0,0,0,0,0,0,0,0,0.0,180.978,180.978,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
617.5221086017814,0,1098.7430734939276,0,0,0,0,0,0,0,0,0,0,0.0,247.941,190.208,0.0,57.7323,0,0.799794217376797,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
846.0092805163439,0,1094.3388978166195,0,0,0,0,0,0,0,0,0,0,4.56416,167.998,167.998,22.2105,0.0,0,0.883224935857293,0,0,0,0,4.56416,4.56416,0.0,0.0,0,0,0,0
573.2329815226187,0,1012.8679598355146,0,0,0,0,0,0,0,0,0,0,4.50717,220.647,190.208,0.0,25.931,0,0.793298586970278,0,0,0,0,4.50717,0.0,4.50717,0.0,0,0,0,0
752.8778284628996,0,965.3136078380592,0,0,0,0,0,0,0,0,0,0,4.1311,165.225,165.225,12.2328,0.0,0,0.844290600566395,0,0,0,0,4.1311,4.1311,0.0,0.0,0,0,0,0
563.7728051278201,0,962.9333216161524,0,0,0,0,0,0,0,0,0,0,5.50434,165.199,159.695,0.0,0.0,0,0.844290600566395,0,0,0,0,5.50434,0.0,5.50434,0.0,0,0,0,0
563.6824448797153,0,1072.3022230499723,0,0,0,0,0,0,0,0,0,0,10.758,163.289,152.531,0.0,0.0,0,0.844290600566395,0,0,0,0,10.758,0.0,10.758,0.0,0,0,0,0
557.1654140373055,0,884.0175102976443,0,0,0,0,0,0,0,0,0,0,5.94309,160.933,154.99,0.0,0.0,0,0.844290600566395,0,0,0,0,5.94309,0.0,5.94309,0.0,0,0,0,0
549.1270654111629,0,996.0772916554168,0,0,0,0,0,0,0,0,0,0,18.439,107.156,88.7172,0.0,0.0,0,0.844290600566395,0,0,0,0,18.439,0.0,18.439,0.0,0,0,0,0
365.6320881901256,0,1000.1309309671103,0,0,0,0,0,0,0,0,0,0,10.2337,165.522,155.288,0.0,0.0,0,0.844290600566395,0,0,0,0,10.2337,0.0,10.2337,0.0,0,0,0,0
564.7835126228802,0,981.277118100444,0,0,0,0,0,0,0,0,0,0,1.20229,181.273,180.071,0.0,0.0,0,0.844290600566395,0,0,0,0,1.20229,0.0,1.20229,0.0,0,0,0,0
618.528917841188,0,1085.8570228453655,0,0,0,0,0,0,0,0,0,0,0.0,217.427,190.208,0.0,27.2181,0,0.749903436668425,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
741.8903272536786,0,1108.4136942017103,0,0,0,0,0,0,0,0,0,0,0.0,277.054,190.208,0.0,86.8451,0,0.448737609075474,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
945.3464415068302,0,970.9300878852232,0,0,0,0,0,0,0,0,0,0,0.0,219.901,190.208,0.0,29.693,0,0.345764115915445,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
750.3352301062655,0,1094.1551068867038,0,0,0,0,0,0,0,0,0,0,0.0,218.006,190.208,0.0,27.7971,0,0.249369092173193,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
743.8660897934906,0,1143.4221015821229,0,0,0,0,0,0,0,0,0,0,0.0,204.445,190.208,0.0,14.2362,0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
697.5945087412698,0,1012.0644894170059,0,0,0,0,0,0,0,0,0,0,0.0,186.018,186.018,4.19022,0.0,0,0.213057006060068,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
634.7207973985807,0,1046.7547911028832,0,0,0,0,0,0,0,0,0,0,0.0,169.555,169.555,20.6533,0.0,0,0.277414370924822,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
578.5464586226021,0,991.8112546896642,0,0,0,0,0,0,0,0,0,0,0.0,104.613,104.613,85.5955,0.0,0,0.544137249777699,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
356.95447069438575,0,1038.0745889350387,0,0,0,0,0,0,0,0,0,0,0.0,101.892,101.892,88.3168,0.0,0,0.819336992056331,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
347.669038768065,0,1026.1769522648358,0,0,0,0,0,0,0,0,0,0,0.0,100.589,100.589,57.9775,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
343.2240174321332,0,1132.192111512862,0,0,0,0,0,0,0,0,0,0,0.0,99.9294,99.9294,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
340.9734394281649,0,1161.9196238660782,0,0,0,0,0,0,0,0,0,0,0.0,103.201,103.201,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
352.1369362035423,0,1065.8735768214876,0,0,0,0,0,0,0,0,0,0,0.0,112.385,112.385,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
383.47374975478255,0,1021.5090001518486,0,0,0,0,0,0,0,0,0,0,0.0,237.9,190.208,0.0,47.6913,0,0.834612900203646,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
811.7477672283599,0,948.8424524857103,0,0,0,0,0,0,0,0,0,0,0.0,190.535,190.208,0.0,0.32677,0,0.833482081954738,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
650.133411905415,0,919.947478088276,0,0,0,0,0,0,0,0,0,0,0.985766,225.143,190.208,0.0,33.9489,0,0.715752068098927,0,0,0,0,0.985766,0.0,0.985766,0.0,0,0,0,0
768.220624200327,0,977.2935377490188,0,0,0,0,0,0,0,0,0,0,2.25074,164.514,164.514,25.6947,0.0,0,0.802831647789563,0,0,0,0,2.25074,2.25074,0.0,0.0,0,0,0,0
561.3444756408288,0,883.6535617171395,0,0,0,0,0,0,0,0,0,0,8.18813,183.374,183.374,3.32512,0.0,0,0.838705541831235,0,0,0,0,8.18813,8.18813,0.0,0.0,0,0,0,0
625.6965299276554,0,836.1727055404589,0,0,0,0,0,0,0,0,0,0,8.09696,174.579,166.482,0.0,0.0,0,0.838705541831235,0,0,0,0,8.09696,0.0,8.09696,0.0,0,0,0,0
595.6871842827186,0,1004.8827373299629,0,0,0,0,0,0,0,0,0,0,6.38184,136.441,130.059,0.0,0.0,0,0.838705541831235,0,0,0,0,6.38184,0.0,6.38184,0.0,0,0,0,0
465.5566069338323,0,900.2213082666091,0,0,0,0,0,0,0,0,0,0,4.60974,160.887,156.277,0.0,0.0,0,0.838705541831235,0,0,0,0,4.60974,0.0,4.60974,0.0,0,0,0,0
548.9700855908522,0,826.8779019402052,0,0,0,0,0,0,0,0,0,0,1.65814,159.717,158.059,0.0,0.0,0,0.838705541831235,0,0,0,0,1.65814,0.0,1.65814,0.0,0,0,0,0
544.9770289589458,0,761.9793965485233,0,0,0,0,0,0,0,0,0,0,2.99149,165.393,162.401,0.0,0.0,0,0.838705541831235,0,0,0,0,2.99149,0.0,2.99149,0.0,0,0,0,0
564.3432007522956,0,746.0235600071742,0,0,0,0,0,0,0,0,0,0,0.239319,181.073,180.833,0.0,0.0,0,0.838705541831235,0,0,0,0,0.239319,0.0,0.239319,0.0,0,0,0,0
617.8451842407922,0,701.2997473438561,0,0,0,0,0,0,0,0,0,0,0.0,217.193,190.208,0.0,26.9849,0,0.745127044471729,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
741.0946617024689,0,673.4824445083802,0,0,0,0,0,0,0,0,0,0,0.0,220.623,190.208,0.0,30.4149,0,0.639651944662226,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
752.7983437247558,0,612.7926379978786,0,0,0,0,0,0,0,0,0,0,0.0,261.728,190.208,0.0,71.5191,0,0.39163457476796,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
893.0519498312225,0,661.0105565123484,0,0,0,0,0,0,0,0,0,0,0.0,231.501,190.208,0.0,41.2927,0,0.248437810749019,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
789.9151626057758,0,638.4928630111561,0,0,0,0,0,0,0,0,0,0,0.0,204.176,190.208,0.0,13.9676,0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
696.6779170963241,0,435.39128342184614,0,0,0,0,0,0,0,0,0,0,0.0,185.887,185.887,4.3212,0.0,0,0.213465284044122,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
634.2738904283852,0,860.9614647124744,0,0,0,0,0,0,0,0,0,0,0.0,117.719,117.719,72.4899,0.0,0,0.439349187799654,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
401.672632409715,0,925.7439305653593,0,0,0,0,0,0,0,0,0,0,0.0,104.52,104.52,85.6885,0.0,0,0.706360359560756,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
356.63706667102286,0,858.1057195917356,0,0,0,0,0,0,0,0,0,0,0.0,101.822,101.822,88.3865,0.0,0,0.981780348416937,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
347.4311000620492,0,906.973487026864,0,0,0,0,0,0,0,0,0,0,0.0,100.377,100.377,5.84718,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
342.50218849109353,0,687.0132574379147,0,0,0,0,0,0,0,0,0,0,0.0,99.7747,99.7747,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
