Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/28 03:45:00,379.67105365526544,0,263.80677949773036,0,0,0,0,0,0,0,0,0,0,0.23376541867103295,0.08593724328950758,0.08593724328950758,0.7138875410641755,0.7479713145826534,6.133895991486142,5.152928046678454,5.152928046678454,15.722186555536638,16.781012160285712,379.67105365526544,1518.6842146210618,0.0,1687.426905134513,0.0,1518.6842146210618,1687.426905134513
2019/07/28 04:00:00,134.7999956632516,0,263.80677949773036,0,0,0,0,0,0,0,0,0,0,0.23942045110352417,0.05243535394125601,0.05243535394125601,0.7156793218347155,0.7502670466758109,6.189553406895115,5.056922347637581,5.056922347637581,15.776604490775412,16.85412275915246,134.7999956632516,539.1999826530064,0.0,599.1110918366737,0.0,539.1999826530064,599.1110918366737
2019/07/28 04:15:00,240.462238543194,0,633.136270794553,0,0,0,0,0,0,0,0,0,0,0.24853544311615658,0.5404471592353497,0.5404471592353497,0.7177343713228257,0.753672473288366,6.282090889669675,11.112506938278955,11.112506938278955,15.839188415327357,16.962988785290918,240.462238543194,961.848954172776,0.0,1068.7210601919733,0.0,961.848954172776,1068.7210601919733
2019/07/28 04:30:00,290.2661081094217,0,633.136270794553,0,0,0,0,0,0,0,0,0,0,0.2875406700942173,0.7791313550820275,0.7791313550820275,0.719745762389733,0.7573553339760178,6.717568379950578,17.7925700678567,17.7925700678567,15.90061891639185,17.081282597681664,290.2661081094217,1161.0644324376867,0.0,1290.0715915974297,0.0,1161.0644324376867,1290.0715915974297
2019/07/28 04:45:00,486.3489432262414,0,633.136270794553,0,0,0,0,0,0,0,0,0,0,0.3063141705725067,0.8640755288909563,0.8640755288909563,0.7217179928071379,0.7603529722698951,6.950045011050108,20.758857845845483,20.758857845845483,15.961022542073039,17.177995268310084,486.3489432262414,1945.3957729049655,0.0,2161.550858783295,0.0,1945.3957729049655,2161.550858783295
2019/07/28 05:00:00,240.51374806735012,0,633.136270794553,0,0,0,0,0,0,0,0,0,0,0.32353079368379983,0.17198941936270554,0.17198941936270554,0.7238030010817258,0.7634499778962988,7.176349555533406,5.613128309800501,5.613128309800501,16.025062285674736,17.278317199520956,240.51374806735012,962.0549922694005,0.0,1068.949991410445,0.0,962.0549922694005,1068.949991410445
2019/07/28 05:15:00,381.3701179661419,0,1913.3531942112638,0,0,0,0,0,0,0,0,0,0,0.34188561708302495,0.6740450300866523,0.6740450300866523,0.7271205617728564,0.7677990223178727,7.431456141020462,14.547932916125262,14.547932916125262,16.127344719591008,17.41988820401886,381.3701179661419,1525.4804718645676,0.0,1694.9783020717416,0.0,1525.4804718645676,1694.9783020717416
2019/07/28 05:30:00,553.3008090662438,0,1912.670931061298,0,0,0,0,0,0,0,0,0,0,0.39365797156809534,0.7305540631932472,0.7305540631932472,0.7358408891032565,0.7771954507350631,8.228255267205512,16.2337001361758,16.2337001361758,16.398454491212306,17.728517288123754,553.3008090662438,2213.203236264975,0.0,2459.1147069610834,0.0,2213.203236264975,2459.1147069610834
2019/07/28 05:45:00,303.19856293605227,0,1852.252881461977,0,0,0,0,0,0,0,0,0,0,0.4392954999712599,0.1369496857463303,0.1369496857463303,0.7450586760287276,0.7879164967687705,9.025638444708107,5.388566006705034,5.388566006705034,16.688580401810796,18.085244729273384,303.19856293605227,1212.794251744209,0.0,1347.5491686046767,0.0,1212.794251744209,1347.5491686046767
2019/07/28 06:00:00,399.49413448715916,0,1821.5162902368818,0,0,0,0,0,0,0,0,0,0,0.45738611773662363,0.6814048376067618,0.6814048376067618,0.7486738777942977,0.7926191833503251,9.36646343792755,14.759678164008449,14.759678164008449,16.803362230394285,18.243260515289307,399.49413448715916,1597.9765379486366,0.0,1775.5294866095962,0.0,1597.9765379486366,1775.5294866095962
